ADM4_EN,ADM3_EN,ADM4_PCODE,pop,pop_est
Barangay 788,City of Manila,PH1303901788,933.0,1390.2231492478372
Barangay 789,City of Manila,PH1303901789,1763.0,2161.187985781687
Barangay 790,City of Manila,PH1303901790,1825.0,4816.4872489397085
Barangay 791,City of Manila,PH1303901791,2060.0,2860.2440664103483
Barangay 792,City of Manila,PH1303901792,2648.0,2625.4187233624725
Barangay 793,City of Manila,PH1303901793,1735.0,2370.0545393536954
Barangay 794,City of Manila,PH1303901794,709.0,1162.433356671359
Barangay 795,City of Manila,PH1303901795,1214.0,836.9917572772619
Barangay 796,City of Manila,PH1303901796,672.0,1342.9181507660687
Barangay 797,City of Manila,PH1303901797,268.0,875.9311992644729
Barangay 798,City of Manila,PH1303901798,1586.0,2828.835205688772
Barangay 799,City of Manila,PH1303901799,570.0,1115.561963048614
Barangay 800,City of Manila,PH1303901800,1541.0,1018.8341108531437
Barangay 801,City of Manila,PH1303901801,832.0,2265.538663429686
Barangay 802,City of Manila,PH1303901802,1840.0,3022.839736460816
Barangay 803,City of Manila,PH1303901803,1830.0,2716.6587481838774
Barangay 804,City of Manila,PH1303901804,1331.0,2116.9388409903067
Barangay 805,City of Manila,PH1303901805,1396.0,1828.8769323186882
Barangay 806,City of Manila,PH1303901806,1604.0,2836.293537928366
Barangay 807,City of Manila,PH1303901807,2066.0,2234.1760011222545
Barangay 866,City of Manila,PH1303901866,4046.0,4432.776386117746
Barangay 873,City of Manila,PH1303901873,1335.0,1249.6115652336887
Barangay 874,City of Manila,PH1303901874,2030.0,4481.198935957681
Barangay 875,City of Manila,PH1303901875,1003.0,2437.9705216004895
Barangay 876,City of Manila,PH1303901876,601.0,439.95316570233126
Barangay 877,City of Manila,PH1303901877,805.0,2752.1184563860497
Barangay 878,City of Manila,PH1303901878,504.0,2031.9949486028033
Barangay 879,City of Manila,PH1303901879,544.0,646.237889087598
Barangay 880,City of Manila,PH1303901880,3751.0,1237.884119833354
Barangay 881,City of Manila,PH1303901881,2443.0,4695.121455696195
Barangay 882,City of Manila,PH1303901882,1312.0,2212.09631045587
Barangay 883,City of Manila,PH1303901883,2239.0,3784.538827804204
Barangay 884,City of Manila,PH1303901884,2341.0,5633.9513708660015
Barangay 885,City of Manila,PH1303901885,694.0,1286.9707386706705
Barangay 886,City of Manila,PH1303901886,406.0,1176.5157586077155
Barangay 887,City of Manila,PH1303901887,723.0,1475.4811518298695
Barangay 888,City of Manila,PH1303901888,846.0,2066.8155360291607
Barangay 889,City of Manila,PH1303901889,952.0,1964.6575301662283
Barangay 890,City of Manila,PH1303901890,1063.0,2186.0392648882835
Barangay 891,City of Manila,PH1303901891,931.0,579.7874193573241
Barangay 892,City of Manila,PH1303901892,1294.0,1167.7085882553329
Barangay 893,City of Manila,PH1303901893,674.0,1117.136353868128
Barangay 894,City of Manila,PH1303901894,1724.0,2810.776241278207
Barangay 895,City of Manila,PH1303901895,720.0,422.88255817658984
Barangay 896,City of Manila,PH1303901896,1371.0,3053.099019185443
Barangay 897,City of Manila,PH1303901897,2184.0,3177.609794567157
Barangay 898,City of Manila,PH1303901898,7812.0,3176.997548689116
Barangay 899,City of Manila,PH1303901899,1569.0,1224.0087894821097
Barangay 900,City of Manila,PH1303901900,8689.0,4245.84638603395
Barangay 901,City of Manila,PH1303901901,1616.0,64.01896065112936
Barangay 902,City of Manila,PH1303901902,1337.0,67.43412769914408
Barangay 903,City of Manila,PH1303901903,3879.0,2223.061112160641
Barangay 904,City of Manila,PH1303901904,1799.0,1436.4218609080424
Barangay 905,City of Manila,PH1303901905,7428.0,4550.966259444371
Barangay 754,City of Manila,PH1303901754,2595.0,1682.5412802257947
Barangay 808,City of Manila,PH1303901808,2330.0,3181.7562442817884
Barangay 818-A,City of Manila,PH1303901918,1659.0,731.740156738995
Addition Hills,City of Mandaluyong,PH1307401001,110493.0,66137.47886190508
Bagong Silang,City of Mandaluyong,PH1307401002,4349.0,4541.854346924439
Barangka Drive,City of Mandaluyong,PH1307401003,15782.0,18596.41843383544
Barangka Ibaba,City of Mandaluyong,PH1307401004,9473.0,10879.538336644788
Barangka Ilaya,City of Mandaluyong,PH1307401005,24467.0,9751.787085729142
Barangka Itaas,City of Mandaluyong,PH1307401006,11354.0,15290.962427098919
Burol,City of Mandaluyong,PH1307401007,2543.0,2241.857346095375
Buayang Bato,City of Mandaluyong,PH1307401008,5086.0,669.3651871612293
Daang Bakal,City of Mandaluyong,PH1307401009,4648.0,4415.695980250292
Hagdang Bato Itaas,City of Mandaluyong,PH1307401010,10303.0,15147.512712617543
Hagdang Bato Libis,City of Mandaluyong,PH1307401011,6870.0,10149.772979212807
Harapin Ang Bukas,City of Mandaluyong,PH1307401012,4021.0,4696.312990451669
Highway Hills,City of Mandaluyong,PH1307401013,49455.0,27803.96370754542
Hulo,City of Mandaluyong,PH1307401014,47757.0,23174.66437829579
Mabini-J. Rizal,City of Mandaluyong,PH1307401015,8878.0,12361.597393484846
Malamig,City of Mandaluyong,PH1307401016,14489.0,12964.556149242406
Mauway,City of Mandaluyong,PH1307401017,26570.0,26134.124059783557
Namayan,City of Mandaluyong,PH1307401018,8185.0,16012.12242800281
New Zañiga,City of Mandaluyong,PH1307401019,8872.0,18548.285572023706
Old Zañiga,City of Mandaluyong,PH1307401020,5435.0,9158.01637801593
Pag-asa,City of Mandaluyong,PH1307401021,4493.0,7654.25043861852
Plainview,City of Mandaluyong,PH1307401022,33472.0,67597.75872530625
Pleasant Hills,City of Mandaluyong,PH1307401023,6097.0,4136.1464389838275
Poblacion,City of Mandaluyong,PH1307401024,16407.0,19286.604592071966
San Jose,City of Mandaluyong,PH1307401025,7888.0,8249.638463607858
Vergara,City of Mandaluyong,PH1307401026,4740.0,7776.775869274731
Wack-wack Greenhills,City of Mandaluyong,PH1307401027,13775.0,42524.93871781563
Barangka,City of Marikina,PH1307402001,16144.0,16696.922427130045
Calumpang,City of Marikina,PH1307402002,15914.0,11900.642918241538
Concepcion Uno,City of Marikina,PH1307402003,46629.0,56797.80252677077
Jesus de la Peña,City of Marikina,PH1307402004,10224.0,16175.390311192079
Malanday,City of Marikina,PH1307402005,54134.0,41602.880746063616
Nangka,City of Marikina,PH1307402006,43661.0,41034.513803196445
Parang,City of Marikina,PH1307402007,41259.0,42208.40105936702
San Roque,City of Marikina,PH1307402008,17268.0,27223.201735329272
Santa Elena (Pob.),City of Marikina,PH1307402009,7599.0,8439.243256887625
Santo Niño,City of Marikina,PH1307402010,30271.0,32105.918347311246
Tañong,City of Marikina,PH1307402011,9415.0,9081.588197505285
Concepcion Dos,City of Marikina,PH1307402012,25268.0,54925.64520742511
Marikina Heights (Concepcion),City of Marikina,PH1307402013,45968.0,40177.56957283574
Industrial Valley,City of Marikina,PH1307402014,16678.0,19396.34505915347
Fortune,City of Marikina,PH1307402015,40941.0,27782.5902542853
Tumana,City of Marikina,PH1307402016,49950.0,25774.344577305445
Bagong Ilog,City of Pasig,PH1307403001,21909.0,28931.823197063553
Bagong Katipunan,City of Pasig,PH1307403002,945.0,1310.11746017517
Bambang,City of Pasig,PH1307403003,20908.0,21567.69897334001
Buting,City of Pasig,PH1307403004,10698.0,13375.889042406008
Caniogan,City of Pasig,PH1307403005,28576.0,32171.190820346063
Dela Paz,City of Pasig,PH1307403006,20484.0,34369.49274713557
Kalawaan,City of Pasig,PH1307403007,33677.0,24781.225398446186
Kapasigan,City of Pasig,PH1307403008,4952.0,5110.285950308712
Kapitolyo,City of Pasig,PH1307403009,10211.0,25682.123898507456
Malinao,City of Pasig,PH1307403010,5370.0,7867.937831619644
Manggahan,City of Pasig,PH1307403011,90884.0,105490.29233159136
Maybunga,City of Pasig,PH1307403012,50069.0,46871.50866471619
Oranbo,City of Pasig,PH1307403013,3374.0,4672.447949188358
Palatiw,City of Pasig,PH1307403014,28185.0,15727.81165992932
Pinagbuhatan,City of Pasig,PH1307403015,173576.0,142071.05662758969
Pineda,City of Pasig,PH1307403016,20986.0,19631.32076323954
Rosario,City of Pasig,PH1307403017,80002.0,70261.94640577257
Sagad,City of Pasig,PH1307403018,6357.0,5879.160909414435
San Antonio,City of Pasig,PH1307403019,14904.0,4907.605027972414
San Joaquin,City of Pasig,PH1307403020,14211.0,17721.634882427483
San Jose,City of Pasig,PH1307403021,1870.0,3382.217969560843
San Miguel,City of Pasig,PH1307403022,44629.0,26847.531530359403
San Nicolas (Pob.),City of Pasig,PH1307403023,2869.0,3922.3247963844506
Santa Cruz,City of Pasig,PH1307403024,5821.0,2964.0228895807486
Santa Rosa,City of Pasig,PH1307403025,1044.0,894.2590803630915
Santo Tomas,City of Pasig,PH1307403026,13989.0,7445.741974444884
Santolan,City of Pasig,PH1307403027,61308.0,55708.1668142235
Sumilang,City of Pasig,PH1307403028,4499.0,5475.439643299436
Ugong,City of Pasig,PH1307403029,31627.0,53018.8386483533
Santa Lucia,City of Pasig,PH1307403030,45116.0,64988.88611224069
Alicia,Quezon City,PH1307404001,6298.0,4862.964726128652
Amihan,Quezon City,PH1307404002,4174.0,5750.479347974208
Apolonio Samson,Quezon City,PH1307404003,34163.0,32829.45040267502
Aurora,Quezon City,PH1307404004,4344.0,5510.535178476153
Baesa,Quezon City,PH1307404005,56514.0,46112.9492050459
Bagbag,Quezon City,PH1307404006,66268.0,56886.295158235545
Bagumbuhay,Quezon City,PH1307404007,6739.0,8332.844725850506
Bagong Lipunan Ng Crame,Quezon City,PH1307404008,14944.0,13464.757434648543
Bagong Pag-asa,Quezon City,PH1307404009,28022.0,19136.336112694946
Bagong Silangan,Quezon City,PH1307404010,113572.0,93775.37933095495
Bagumbayan,Quezon City,PH1307404011,24092.0,11178.761643072727
Bahay Toro,Quezon City,PH1307404012,61106.0,87777.09019833534
Balingasa,Quezon City,PH1307404013,22109.0,16723.637206527976
Bayanihan,Quezon City,PH1307404014,777.0,1253.3392846613867
Blue Ridge A,Quezon City,PH1307404015,1580.0,4877.143546845956
Blue Ridge B,Quezon City,PH1307404016,1215.0,3067.3916009006975
Botocan,Quezon City,PH1307404017,7406.0,3276.4259543436146
Bungad,Quezon City,PH1307404018,7791.0,11600.184716037427
Camp Aguinaldo,Quezon City,PH1307404019,3371.0,8091.185698733813
Central,Quezon City,PH1307404020,20031.0,13934.939494181477
Claro,Quezon City,PH1307404021,3996.0,4746.089216436299
Commonwealth,Quezon City,PH1307404022,215035.0,123845.68102307631
New Era (Constitution Hills),Quezon City,PH1307404023,14987.0,7365.797751282245
Kristong Hari,Quezon City,PH1307404024,6260.0,2564.3870966058316
Culiat,Quezon City,PH1307404025,69377.0,79690.66043325447
Damar,Quezon City,PH1307404026,1750.0,8230.201866478032
Damayan,Quezon City,PH1307404027,7254.0,7357.630434195025
Damayang Lagi,Quezon City,PH1307404028,19920.0,18854.42079414214
Del Monte,Quezon City,PH1307404029,10819.0,13101.94551962556
Dioquino Zobel,Quezon City,PH1307404030,1868.0,1397.8804320875458
Doña Imelda,Quezon City,PH1307404031,17695.0,13454.504026807112
Doña Josefa,Quezon City,PH1307404032,2198.0,5731.255927613855
Don Manuel,Quezon City,PH1307404033,2417.0,6728.324829982666
Duyan-duyan,Quezon City,PH1307404034,3390.0,4041.3182346682765
E. Rodriguez,Quezon City,PH1307404035,19291.0,16662.311065422116
East Kamias,Quezon City,PH1307404036,6441.0,9203.436525484096
Escopa I,Quezon City,PH1307404037,2268.0,741.0171536192549
Escopa II,Quezon City,PH1307404038,1736.0,603.9361655703935
Escopa III,Quezon City,PH1307404039,8359.0,2526.6128972959896
Escopa IV,Quezon City,PH1307404040,1911.0,744.9044561840577
Fairview,Quezon City,PH1307404041,63913.0,76885.70211585205
N.S. Amoranto (Gintong Silahis),Quezon City,PH1307404042,6061.0,7491.16977985594
Gulod,Quezon City,PH1307404043,63651.0,41848.52487061207
Horseshoe,Quezon City,PH1307404044,3095.0,6488.475772335809
Immaculate Concepcion,Quezon City,PH1307404045,8633.0,10889.225452174047
Kaligayahan,Quezon City,PH1307404046,62132.0,64581.91378357646
Kalusugan,Quezon City,PH1307404047,5334.0,3883.1446164630547
Kamuning,Quezon City,PH1307404048,12496.0,13525.935062667286
Katipunan,Quezon City,PH1307404049,10837.0,1323.2836168159274
Kaunlaran,Quezon City,PH1307404050,14602.0,10250.949797215584
Krus Na Ligas,Quezon City,PH1307404051,21898.0,11019.455270043187
Laging Handa,Quezon City,PH1307404052,4963.0,16956.602824950904
Libis,Quezon City,PH1307404053,4386.0,1979.4947476069065
Lourdes,Quezon City,PH1307404054,5214.0,13970.088786206874
Loyola Heights,Quezon City,PH1307404055,21768.0,25149.85360037872
Maharlika,Quezon City,PH1307404056,5211.0,9070.805469278872
Malaya,Quezon City,PH1307404057,3067.0,1809.8805777787215
Manresa,Quezon City,PH1307404058,21729.0,19426.516749541708
Mangga,Quezon City,PH1307404059,916.0,449.1083999902325
Mariana,Quezon City,PH1307404060,12144.0,30151.341596150018
Mariblo,Quezon City,PH1307404061,3630.0,4683.001040199682
Marilag,Quezon City,PH1307404062,17891.0,14820.07316593407
Masagana,Quezon City,PH1307404063,4291.0,7353.675600449659
Masambong,Quezon City,PH1307404064,9355.0,10995.65672695884
Santo Domingo (Matalahib),Quezon City,PH1307404065,11702.0,17441.938490649816
Matandang Balara,Quezon City,PH1307404066,69667.0,70307.10352816277
Milagrosa,Quezon City,PH1307404067,6923.0,9046.614335794466
Nagkaisang Nayon,Quezon City,PH1307404068,54477.0,52848.71285884888
Nayong Kanluran,Quezon City,PH1307404069,2603.0,3848.8756505770675
Novaliches Proper,Quezon City,PH1307404070,16096.0,14789.288153910009
Obrero,Quezon City,PH1307404071,9639.0,5601.393598603061
Old Capitol Site,Quezon City,PH1307404072,1442.0,633.4530376718899
Paang Bundok,Quezon City,PH1307404073,4900.0,6054.077758262714
Pag-ibig Sa Nayon,Quezon City,PH1307404074,6279.0,6008.86469271954
Paligsahan,Quezon City,PH1307404075,5627.0,6347.50025841975
Paltok,Quezon City,PH1307404076,18657.0,20802.67013818305
Pansol,Quezon City,PH1307404077,35572.0,50325.001181941814
Paraiso,Quezon City,PH1307404078,3584.0,4555.475670432206
Pasong Putik Proper (Pasong Putik),Quezon City,PH1307404079,40919.0,43374.08975965248
Pasong Tamo,Quezon City,PH1307404080,113319.0,136113.70145883074
Phil-Am,Quezon City,PH1307404081,2596.0,12271.10161635134
Pinyahan,Quezon City,PH1307404082,22335.0,20896.31493159993
Pinagkaisahan,Quezon City,PH1307404083,5903.0,10207.091885467424
Project 6,Quezon City,PH1307404084,12595.0,20974.691122490705
Quirino 2-A,Quezon City,PH1307404085,4751.0,7015.096249613898
Quirino 2-B,Quezon City,PH1307404086,4212.0,5993.603913200107
Quirino 2-C,Quezon City,PH1307404087,3312.0,3683.027140050278
Quirino 3-A,Quezon City,PH1307404088,1253.0,731.3246286781127
Ramon Magsaysay,Quezon City,PH1307404089,16641.0,8592.565793312699
Roxas,Quezon City,PH1307404090,11214.0,16503.704939567895
Sacred Heart,Quezon City,PH1307404091,6261.0,12234.701185424241
Saint Ignatius,Quezon City,PH1307404092,2116.0,5850.631086197772
Saint Peter,Quezon City,PH1307404093,4092.0,8973.839990452876
Salvacion,Quezon City,PH1307404094,6861.0,9825.276742349954
San Agustin,Quezon City,PH1307404095,26034.0,32609.12770803721
San Antonio,Quezon City,PH1307404096,22880.0,19813.995310891492
San Bartolome,Quezon City,PH1307404097,51472.0,73092.7557784255
San Isidro,Quezon City,PH1307404098,6794.0,6384.3242598200095
San Isidro Labrador,Quezon City,PH1307404099,6419.0,11292.307913771607
San Jose,Quezon City,PH1307404100,6004.0,7859.264211474531
San Martin de Porres,Quezon City,PH1307404101,12012.0,4454.75788307069
San Roque,Quezon City,PH1307404102,19654.0,15446.41987178198
San Vicente,Quezon City,PH1307404103,7362.0,2599.998150002593
Santa Cruz,Quezon City,PH1307404104,4061.0,7688.383669644657
Santa Lucia,Quezon City,PH1307404105,28974.0,22229.774944869536
Santa Monica,Quezon City,PH1307404106,52203.0,51981.57480404978
Santa Teresita,Quezon City,PH1307404107,17838.0,11048.558409691208
Santo Cristo,Quezon City,PH1307404108,30809.0,7192.515897685754
Santo Niño,Quezon City,PH1307404109,7646.0,8471.580476186075
Santol,Quezon City,PH1307404110,6590.0,12282.605007460048
Sauyo,Quezon City,PH1307404111,77274.0,76922.12550933425
Sienna,Quezon City,PH1307404112,2928.0,10329.946887015236
Sikatuna Village,Quezon City,PH1307404113,6322.0,11720.85014082993
Silangan,Quezon City,PH1307404114,5011.0,6246.284514554065
Socorro,Quezon City,PH1307404115,25177.0,19152.92360854983
